"Time","D1 Module A","D2 Module B","D3 Module C","D4 Gate Driver Board","D1 Control Board Temperature","D2 RTD1 Temperature","D3 RTD2 Temperature","D4 RTD3 Temperature","D1 RTD4 Temperature","D2 RTD5 Temperature","D3 Motor Temperature","D4 Torque Shudder","D1 Analog Input 1","D2 Analog Input 2","D3 Analog Input 3","D4 Analog Input 4","D5 Analog Input 5","D6 Analog Input 6","D1 Digital Input 1","D2 Digital Input 2","D3 Digital Input 3","D4 Digital Input 4","D5 Digital Input 5","D6 Digital Input 6","D7 Digital Input 7","D8 Digital Input 8","D1 Motor Angle Electrical","D2 Motor Speed","D3 Electrical Output Frequency","D4 Delta Resolver Filtered","D1 Phase A Current","D2 Phase B Current","D3 Phase C Current","D4 DC Bus Current","D1 DC Bus Voltage","D2 Output Voltage","D3 VAB Vd Voltage","D4 VBC Vq Voltage","D1 Flux Command","D2 Flux Feedback","D3 Id","D4 Iq","D1 Reference Voltage 1 5","D2 Reference Voltage 2 5","D3 Reference Voltage 5 0","D4 Reference Voltage 12 0","D1 VSM State","D2 Inverter State","D3 Relay 1 Status","D3 Relay 2 Status","D3 Relay 3 Status","D3 Relay 4 Status","D3 Relay 5 Status","D3 Relay 6 Status","D4 Inverter Run Mode","D4 Inverter Discharge State","D5 Inverter Command Mode","D6 Inverter Enable State","D6 Inverter Enable Lockout","D7 BMS Active","D7 BMS Torque Limiting","D1 Post Fault Lo","D2 Post Fault Hi","D3 Run Fault Lo","D4 Run Fault Hi","D1 Commanded Torque","D2 Torque Feedback","D3 Power On Timer","D1 Modulation Index","D2 Flux Weakening Output","D3 Id Command","D4 Iq Command","D1 Project Code EEP Ver","D2 SW Version","D3 DateCode MMDD","D4 DateCode YYYY","Torque Command","Speed Command","Inverter Enable","Inverter Discharge","Speed Mode Enable","Torque Limit Command","D1 Parameter Address Command","D3 Data Command","Pack DCL","Pack CCL","High Temperature","Low Temperature","Average Temperature","CRC Checksum","Pack Current","Pack Open Voltage","Pack Inst Voltage","Pack Summed Voltage"
"s","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","degC","Nm","V","V","V","V","V","V","boolean","boolean","boolean","boolean","boolean","boolean","boolean","boolean","deg","rpm","hz","deg","A","A","A","A","V","V","V","V","Wb","Wb","A","A","V","V","V","V","","","","","","","","","","","","","","","","","","","","Nm","Nm","Sec","","A","A","A","","","","","Nm","rpm","Bit","Bit","Bit","Nm","","","Amps","Amps","Celsius","Celsius","Celsius","","Amps","Volts","Volts","Volts"
"16.622","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.042","4.919","4.912","4.923","4.931","0","0","0","0","0","0","0","0","145.689","0","0","-33.622","-0.044","0.033","-0.133","0","26.022","0","0.8","0.378","0.034","21.166","-0.08","0.01","1.5","2.5","5.05","13.59","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4450.102","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.722","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.911","2.04","4.919","4.919","4.927","4.932","0","0","0","0","0","0","0","0","145.644","0","0","-33.844","0.025","0.112","-0.05","0","25.375","0","0.725","0.488","0.034","21.166","0.2","0.078","1.5","2.5","5.05","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.044","4450.201","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.822","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.04","4.919","4.92","4.93","4.934","0","0","0","0","0","0","0","0","145.812","0","0","-33.675","0.188","0.075","0.038","0","25.163","0","0.7","0.45","0.034","21.166","0.211","-0.044","1.5","2.5","5.05","13.5","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.011","4450.3","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"16.922","21.9","22.3","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.912","2.04","4.92","4.914","4.926","4.936","0","0","0","0","0","0","0","0","146.05","0.125","0","-34.112","0.062","-0.012","0.113","0","25.037","0","0.612","0.562","0.034","21.166","-0.144","0.011","1.5","2.5","5.06","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.022","4450.399","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"17.000","","","","","","","","","","","","","4.913","2.043","4.92","4.917","4.927","4.935","0","0","0","0","0","0","0","0","145.783","0","0","-33.983","0.117","0.05","0.083","0","25.067","0","0.85","0.417","0.034","21.166","0.183","-0.017","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.014","4450.485","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"17.022","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.913","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.85","0","0","-33.4","0","-0.15","-0.25","0","25","0","0.95","0.55","0.034","21.166","-0.267","-0.067","1.5","2.5","5.05","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.05","4450.543","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"17.051","","","","","","","","","","","","","4.913","2.04","4.91","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.633","0","-0.033","-33.467","0.067","0.067","-0.2","0","24.967","0","0.8","0.467","0.034","21.166","0.2","-0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","4450.57","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"17.106","","","","","","","","","","","","","4.915","2.04","4.918","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.675","0","0","-33.3","0.3","0.05","0.125","0","30.65","0","0.475","0.9","0.034","21.166","0.18","-0.08","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.05","4450.611","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","","","",""
"17.122","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.92","2.04","4.92","4.92","4.93","4.94","0","0","0","0","0","0","0","0","145.8","0","0","-33","0","-0.2","-0.5","0","56.3","0","1.2","0.6","0.034","21.166","-0.2","-0.1","1.51","2.5","5.06","13.54","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4450.647","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","0.4","236.7","236.7","236.79"
"17.156","","","","","","","","","","","","","4.91","2.045","4.92","4.92","4.925","4.938","0","0","0","0","0","0","0","0","145.825","0","0","-32.85","0.175","-0.15","0.25","0","75.05","0","0.95","0.9","0.034","21.166","0.025","-0.175","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.05","4450.669","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"17.208","","","","","","","","","","","","","4.91","2.045","4.92","4.915","4.925","4.933","0","0","0","0","0","0","0","0","145.933","0","0","-32.367","0.167","0.2","-0.267","0","103.55","0","0.8","0.375","0.034","21.166","-0.025","0.05","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4450.71","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0.25","236.7","236.7","236.735"
"17.222","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.91","2.04","4.92","4.91","4.92","4.94","0","0","0","0","0","0","0","0","145.9","0","0","-32.1","-0.1","-0.5","-0.2","0","126.9","0","1","0.8","0.034","21.166","0.15","-0.1","1.5","2.5","5.06","13.51","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.05","4450.751","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","","","",""
"17.259","","","","","","","","","","","","","4.914","2.04","4.912","4.912","4.926","4.932","0","0","0","0","0","0","0","0","145.78","0","0","-31.84","0.24","0.3","0.2","0","139.75","0","0.575","0.925","0.034","21.166","0.6","0.025","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","4450.778","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0.1","236.7","236.7","236.75"
"17.304","","","","","","","","","","","","","4.915","2.042","4.918","4.915","4.928","4.93","0","0","0","0","0","0","0","0","145.833","0","0","-31.3","0","0.133","0.067","0","155.133","0","0.9","0.567","0.034","21.166","0.167","0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4450.815","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0.1","236.7","236.7","236.75"
"17.322","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.92","2.045","4.915","4.915","4.93","4.93","0","0","0","0","0","0","0","0","145.9","0","0","-30.65","0","0.05","-0.3","0","167","0","0.4","0.55","0.034","21.166","0.1","0","1.5","2.5","5.06","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4450.85","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","","","",""
"17.352","","","","","","","","","","","","","4.913","2.043","4.92","4.92","4.93","4.937","0","0","0","0","0","0","0","0","145.867","0","0","-30.333","0.067","-0.233","-0.033","0","173.5","0","0.467","0.6","0.034","21.166","-0.067","-0.167","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","4450.872","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0.1","236.8","236.7","236.76"
"17.402","","","","","","","","","","","","","4.912","2.047","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.8","0.333","0","-30.067","0.033","0.033","0.133","0","180.733","0","0.633","0.433","0.034","21.166","-0.375","-0.025","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4450.91","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.8","236.7","236.77"
"17.422","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.91","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.767","0","0","-29.567","-0.033","0.033","-0.233","0","190.533","0","0.733","0.533","0.034","21.166","0.1","0.05","1.5","2.5","5.05","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4450.949","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","","","",""
"17.459","","","","","","","","","","","","","4.915","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.925","0.25","0","-29.225","-0.05","-0.1","-0.025","0","196.375","0","0.85","1.025","0.034","21.166","-0.15","-0.05","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4450.976","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.8","236.7","236.77"
"17.506","","","","","","","","","","","","","4.913","2.043","4.92","4.92","4.93","4.937","0","0","0","0","0","0","0","0","145.867","0","0","-28.633","0.15","0.3","0.25","0","201.933","0","0.9","0.733","0.034","21.166","-0.125","0.125","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4451.007","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.8","236.7","236.77"
"17.522","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.915","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.9","0","0","-28.15","-0.6","-0.4","0","0","206.3","0","0.3","0.35","0.034","21.166","-0.95","0","1.5","2.5","5.06","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.047","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","","","",""
"17.554","","","","","","","","","","","","","4.913","2.04","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.933","0","0","-27.967","-0.133","-0.4","-0.333","0","208.667","0","0.9","0.5","0.034","21.166","-0.433","-0.2","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4451.07","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.8","236.7","236.78"
"17.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.912","2.042","4.917","4.917","4.927","4.933","0","0","0","0","0","0","0","0","146","0","0","-27.717","0.02","0.1","0.26","0","212.96","0","0.66","0.76","0.034","21.166","-0.033","0.05","1.5","2.5","5.06","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.017","4451.117","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","","","","","","","0","236.8","236.7","236.78"
"17.660","","","","","","","","","","","","","4.915","2.04","4.92","4.918","4.928","4.935","0","0","0","0","0","0","0","0","146","0","0","-27.325","-0.225","-0.15","-0.125","0","217.125","0","0.625","0.525","0.034","21.166","-0.325","0.025","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","4451.173","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.78"
"17.706","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.927","4.933","0","0","0","0","0","0","0","0","146.05","0","0","-27.45","-0.05","-0.1","-0.25","0","218.55","0","0.75","0.45","0.034","21.166","-0.067","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.205","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.78"
"17.722","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.04","4.92","4.92","4.925","4.93","0","0","0","0","0","0","0","0","145.95","0","0","-27.25","-0.35","0.15","-0.3","0","221.1","0","1.2","0.9","0.034","21.166","-0.2","0.2","1.5","2.5","5.05","13.47","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","4451.245","0","0","0","0","16","6592","1301","8217","","","","","","","","","","","","","","","","","",""
"17.753","","","","","","","","","","","","","4.91","2.04","4.92","4.913","4.923","4.93","0","0","0","0","0","0","0","0","145.833","0","0","-27.067","-0.133","0.033","0.133","0","221.825","0","0.625","0.45","0.034","21.166","0.25","0.075","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","4451.273","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.78"
"17.808","","","","","","","","","","","","","4.912","2.04","4.915","4.915","4.93","4.935","0","0","0","0","0","0","0","0","145.675","0","0","-26.9","0.1","-0.1","-0.025","0","223.167","0","0.667","0.733","0.034","21.166","-0.5","-0.075","1.51","2.5","5.05","13.49","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.025","4451.313","0","0","0","0","16","6592","1301","8217","0","0","0","0","0","0","","","177","31","19","17","18","1912","","","",""
"17.822","22","22.2","22.1","26.6","26.6","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.045","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.9","0","0","-26.6","0.2","0","0.4","0","224.1","0","0.1","0.1","0.034","21.166","0.3","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.349","0","0","0","0","","","","","","","","","","","","","","","","","","","","","",""
"17.851","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.8","0","0","-26.533","0.067","-0.033","-0.367","0","224.767","0","0.8","0.567","0.034","21.166","0.1","-0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4451.367","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.78"
"17.901","","","","","","","","","","","","","4.91","2.05","4.92","4.92","4.92","4.93","","","","","","","","","","","","","","","","","237.1","0","0.7","0.3","0.034","21.166","-0.5","-0.2","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.1","4451.399","0","0","0","0","","","","","0","0","0","0","0","0","20","0","","","","","","","","","",""
"17.922","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.917","2.043","4.92","4.917","4.93","4.937","0","0","0","0","0","0","0","0","145.55","0","0","-26.15","-0.3","-0.25","-0.25","0","237.05","0","0.5","0.7","0.034","21.166","-0.633","-0.067","1.5","2.51","5.06","13.41","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.444","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","","","",""
"17.951","","","","","","","","","","","","","4.917","2.04","4.913","4.913","4.923","4.93","0","0","0","0","0","0","0","0","145.633","0","0","-26.167","-0.033","0.033","0.3","0","237.3","0","0.6","0.967","0.034","21.166","-0.067","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.471","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"18.001","","","","","","","","","","","","","4.917","2.04","4.913","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.633","0","0","-26.133","-0.133","0.033","0.133","0","237","0","0.733","0.433","0.034","21.166","-0.167","0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4451.502","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.78"
"18.022","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.2","0","4.91","2.047","4.92","4.913","4.923","4.937","0","0","0","0","0","0","0","0","145.7","0","0","-26.2","-0.1","0.15","-0.05","0","237.2","0","1.05","0.45","0.034","21.166","-0.033","0.1","1.5","2.51","5.06","13.4","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","4451.542","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","","","",""
"18.050","","","","","","","","","","","","","4.91","2.04","4.92","4.913","4.923","4.937","0","0","0","0","0","0","0","0","145.6","0","0","-26.05","-0.025","-0.025","0.1","0","237.125","0","0.475","0.975","0.034","21.166","0","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.569","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"18.101","","","","","","","","","","","","","4.917","2.04","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.55","0","-0.05","-26.1","-0.5","-0.95","-0.4","0","237.25","0","0.95","0.7","0.034","21.166","-1.5","-0.35","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.067","4451.601","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"18.122","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.8","0","4.913","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.75","0","0","-26.15","0","0.1","-0.1","0","237.367","0","0.433","0.7","0.034","21.166","-0.175","0.025","1.5","2.5","5.05","13.37","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.646","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","0","236.7","236.7","236.78"
"18.150","","","","","","","","","","","","","4.915","2.042","4.915","4.915","4.925","4.935","0","0","0","0","0","0","0","0","145.725","0","0","-26.2","0","0","0.1","0","237.175","0","0.725","0.75","0.034","21.166","0","-0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.033","4451.673","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"18.201","","","","","","","","","","","","","4.91","2.05","4.92","4.91","4.92","4.93","0","0","0","0","0","0","0","0","145.633","0","0","-26.1","0.033","0.033","0.067","0","237.167","0","0.9","0.733","0.034","21.166","0.1","-0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.7","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"18.222","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.916","2.044","4.918","4.914","4.924","4.932","0","0","0","0","0","0","0","0","145.633","0","0","-26","-0.433","-0.3","-0.4","0","237.333","0","0.9","0.867","0.034","21.166","-0.733","0","1.5","2.5","5.06","13.44","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.745","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","0","236.7","236.7","236.78"
"18.250","","","","","","","","","","","","","4.913","2.047","4.92","4.92","4.93","4.937","0","0","0","0","0","0","0","0","145.567","0","0","-25.933","-0.1","-0.033","-0.033","0","237.267","0","0.8","0.667","0.034","21.166","-0.1","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.772","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"18.301","","","","","","","","","","","","","4.91","2.047","4.92","4.92","4.93","4.933","0","0","0","0","0","0","0","0","145.533","0","0","-25.867","-0.2","-0.033","-0.633","0","237.333","0","1.267","0.567","0.034","21.166","-0.233","0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","4451.803","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"18.322","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27.1","0","4.912","2.045","4.92","4.915","4.925","4.938","0","0","0","0","0","0","0","0","145.333","0","0","-25.8","0","0.067","0","0","237.267","0","0.733","0.633","0.034","21.166","0.05","0","1.5","2.5","5.05","13.4","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.849","0","0","0","0","16","6592","1301","8217","","","","","","","","","177","31","19","17","18","1912","0","236.7","236.7","236.78"
"18.350","","","","","","","","","","","","","4.91","2.047","4.92","4.913","4.923","4.93","0","0","0","0","0","0","0","0","145.267","0","0","-25.833","-0.4","-0.2","-0.333","0","237.167","0","0.6","0.867","0.034","21.166","-0.633","0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.033","4451.871","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"18.401","","","","","","","","","","","","","4.91","2.04","4.92","4.913","4.923","4.93","0","0","0","0","0","0","0","0","145.433","0","0","-25.7","-0.5","-0.233","-0.5","0","237.033","0","0.833","0.733","0.034","21.166","-0.767","0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","4451.903","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.78"
"18.422","22","22.2","22.1","26.7","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.91","2.04","4.917","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.467","0","0","-25.633","-0.167","-0.233","-0.133","0","237.2","0","1.133","0.967","0.034","21.166","-0.45","0","1.5","2.5","5.05","13.4","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.05","4451.948","0","0","0","0","","","","","","","","","","","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"18.450","","","","","","","","","","","","","4.91","2.047","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.4","0","0","-25.533","-0.167","0.033","-0.4","0","237.233","0","0.667","0.733","0.034","21.166","-0.133","0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4451.97","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"18.501","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.4","0","0","-25.467","0.1","0.333","0.233","0","237.5","0","0.533","0.667","0.034","21.166","0.433","0.1","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.025","4452.002","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"18.522","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","26.7","0","4.92","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.567","0","0","-25.567","0.033","0.433","0.133","0","237.133","0","0.567","0.8","0.034","21.166","0.5","0.2","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15","4452.047","0","0","0","0","","","","","","","","","","","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"18.551","","","","","","","","","","","","","4.91","2.04","4.92","4.913","4.923","4.93","0","0","0","0","0","0","0","0","145.7","0","0","-25.533","-0.3","-0.3","0.133","0","237.367","0","0.967","0.867","0.034","21.166","-0.6","-0.067","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4452.069","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
"18.601","","","","","","","","","","","","","4.913","2.047","4.917","4.917","4.927","4.93","0","0","0","0","0","0","0","0","145.633","0","0","-25.567","0.067","0.133","0.4","0","237.333","0","0.333","0.967","0.034","21.166","0.3","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4452.101","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","0","236.7","236.7","236.79"
"18.622","22","22.2","22.1","26.6","26.7","204.3","203.2","-1000","-1000","-1000","27","0","4.92","2.04","4.92","4.917","4.927","4.93","0","0","0","0","0","0","0","0","145.6","0","0","-25.7","0","0","0","0","237.1","0","0.75","0.8","0.034","21.166","0.1","-0.05","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4452.145","0","0","0","0","","","","","","","","","","","","","","","","","","","0","236.7","236.7","236.79"
"18.651","","","","","","","","","","","","","4.913","2.04","4.92","4.913","4.923","4.937","0","0","0","0","0","0","0","0","145.5","0","0","-25.7","-0.533","-0.433","-0.133","0","237.167","0","0.667","0.733","0.034","21.166","-0.967","0","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4452.168","0","0","0","0","","","","","0","0","0","0","0","0","","","177","31","19","17","18","1912","0","236.7","236.7","236.79"
"18.701","","","","","","","","","","","","","4.91","2.04","4.92","4.92","4.93","4.93","0","0","0","0","0","0","0","0","145.533","0","0","-25.7","-0.133","-0.133","0.033","0","237.267","0","0.9","0.567","0.034","21.166","-0.267","-0.033","","","","","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.025","4452.199","0","0","0","0","","","","","0","0","0","0","0","0","","","","","","","","","","","",""
